,开奖日期,期号,中奖号码
4242,2008-08-08,2008214,8 6  4
4243,2008-08-07,2008213,7 2  8
4244,2008-08-06,2008212,6 4  0
4245,2008-08-05,2008211,2 8  0
4246,2008-08-04,2008210,4 5  8
4247,2008-08-03,2008209,9 1  4
4248,2008-08-02,2008208,8 3  3
4249,2008-08-01,2008207,6 4  7
4250,2008-07-31,2008206,6 8  3
4251,2008-07-30,2008205,6 8  1
4252,2008-07-29,2008204,7 9  9
4253,2008-07-28,2008203,5 6  3
4254,2008-07-27,2008202,1 5  6
4255,2008-07-26,2008201,4 5  8
4256,2008-07-25,2008200,4 6  5
4257,2008-07-24,2008199,1 6  4
4258,2008-07-23,2008198,9 7  9
4259,2008-07-22,2008197,9 6  4
4260,2008-07-21,2008196,1 6  1
4261,2008-07-20,2008195,4 0  9
4262,2008-07-19,2008194,8 4  0
4263,2008-07-18,2008193,1 0  3
4264,2008-07-17,2008192,5 2  4
4265,2008-07-16,2008191,9 5  0
4266,2008-07-15,2008190,3 4  0
4267,2008-07-14,2008189,4 0  9
4268,2008-07-13,2008188,4 1  3
4269,2008-07-12,2008187,3 7  4
4270,2008-07-11,2008186,1 5  2
4271,2008-07-10,2008185,6 9  7
4272,2008-07-09,2008184,5 8  9
4273,2008-07-08,2008183,0 8  5
4274,2008-07-07,2008182,8 6  5
4275,2008-07-06,2008181,0 0  1
4276,2008-07-05,2008180,6 6  7
4277,2008-07-04,2008179,0 4  9
4278,2008-07-03,2008178,6 1  5
4279,2008-07-02,2008177,4 4  8
4280,2008-07-01,2008176,6 7  4
4281,2008-06-30,2008175,4 7  0
4282,2008-06-29,2008174,5 5  3
4283,2008-06-28,2008173,5 9  7
4284,2008-06-27,2008172,4 1  9
4285,2008-06-26,2008171,9 5  9
4286,2008-06-25,2008170,3 7  1
4287,2008-06-24,2008169,9 2  3
4288,2008-06-23,2008168,6 8  0
4289,2008-06-22,2008167,2 4  2
4290,2008-06-21,2008166,1 2  8
4291,2008-06-20,2008165,3 0  7
4292,2008-06-19,2008164,0 5  7
4293,2008-06-18,2008163,1 5  1
4294,2008-06-17,2008162,1 3  2
4295,2008-06-16,2008161,2 7  3
4296,2008-06-15,2008160,7 4  7
4297,2008-06-14,2008159,7 5  2
4298,2008-06-13,2008158,3 8  6
4299,2008-06-12,2008157,7 8  8
4300,2008-06-11,2008156,9 8  5
4301,2008-06-10,2008155,7 1  7
4302,2008-06-09,2008154,8 6  9
4303,2008-06-08,2008153,0 6  7
4304,2008-06-07,2008152,5 9  0
4305,2008-06-06,2008151,7 2  4
4306,2008-06-05,2008150,6 2  5
4307,2008-06-04,2008149,0 8  3
4308,2008-06-03,2008148,9 2  5
4309,2008-06-02,2008147,8 3  1
4310,2008-06-01,2008146,0 2  8
4311,2008-05-31,2008145,0 6  4
4312,2008-05-30,2008144,9 7  1
4313,2008-05-29,2008143,6 4  0
4314,2008-05-28,2008142,9 3  8
4315,2008-05-27,2008141,1 8  0
4316,2008-05-26,2008140,3 0  3
4317,2008-05-25,2008139,1 7  9
4318,2008-05-24,2008138,3 6  4
4319,2008-05-23,2008137,4 2  7
4320,2008-05-22,2008136,2 2  6
4321,2008-05-21,2008135,4 1  6
4322,2008-05-20,2008134,7 2  1
4323,2008-05-19,2008133,0 8  2
4324,2008-05-18,2008132,2 2  8
4325,2008-05-17,2008131,8 1  7
4326,2008-05-16,2008130,4 6  6
4327,2008-05-15,2008129,9 3  1
4328,2008-05-14,2008128,3 8  5
4329,2008-05-13,2008127,5 6  0
4330,2008-05-12,2008126,6 1  0
4331,2008-05-11,2008125,4 2  2
4332,2008-05-10,2008124,7 8  1
4333,2008-05-09,2008123,5 4  5
4334,2008-05-08,2008122,1 9  7
4335,2008-05-07,2008121,9 0  4
4336,2008-05-06,2008120,4 8  7
4337,2008-05-05,2008119,4 0  8
4338,2008-05-04,2008118,4 4  2
4339,2008-05-03,2008117,0 3  2
4340,2008-05-02,2008116,5 6  0
4341,2008-05-01,2008115,3 2  7
4342,2008-04-30,2008114,2 7  4
4343,2008-04-29,2008113,1 0  2
4344,2008-04-28,2008112,1 5  4
4345,2008-04-27,2008111,4 6  9
4346,2008-04-26,2008110,4 6  4
4347,2008-04-25,2008109,9 1  8
4348,2008-04-24,2008108,1 9  9
4349,2008-04-23,2008107,6 2  4
4350,2008-04-22,2008106,6 5  3
4351,2008-04-21,2008105,4 9  2
4352,2008-04-20,2008104,3 0  0
4353,2008-04-19,2008103,0 0  0
4354,2008-04-18,2008102,9 4  5
4355,2008-04-17,2008101,9 3  4
4356,2008-04-16,2008100,6 2  6
4357,2008-04-15,2008099,1 5  4
4358,2008-04-14,2008098,0 4  0
4359,2008-04-13,2008097,8 3  6
4360,2008-04-12,2008096,3 8  2
4361,2008-04-11,2008095,9 7  9
4362,2008-04-10,2008094,1 4  4
4363,2008-04-09,2008093,1 4  8
4364,2008-04-08,2008092,4 1  8
4365,2008-04-07,2008091,1 6  0
4366,2008-04-06,2008090,1 5  9
4367,2008-04-05,2008089,0 4  2
4368,2008-04-04,2008088,3 2  2
4369,2008-04-03,2008087,4 0  9
4370,2008-04-02,2008086,4 0  7
4371,2008-04-01,2008085,0 8  1
4372,2008-03-31,2008084,9 7  9
4373,2008-03-30,2008083,6 6  9
4374,2008-03-29,2008082,6 5  9
4375,2008-03-28,2008081,0 2  6
4376,2008-03-27,2008080,3 5  7
4377,2008-03-26,2008079,0 2  2
4378,2008-03-25,2008078,0 1  4
4379,2008-03-24,2008077,4 7  5
4380,2008-03-23,2008076,4 5  7
4381,2008-03-22,2008075,7 0  6
4382,2008-03-21,2008074,4 0  0
4383,2008-03-20,2008073,8 1  6
4384,2008-03-19,2008072,2 6  8
4385,2008-03-18,2008071,3 0  3
4386,2008-03-17,2008070,6 1  2
4387,2008-03-16,2008069,4 3  7
4388,2008-03-15,2008068,2 4  9
4389,2008-03-14,2008067,6 6  2
4390,2008-03-13,2008066,8 5  7
4391,2008-03-12,2008065,7 3  8
4392,2008-03-11,2008064,8 9  8
4393,2008-03-10,2008063,5 4  4
4394,2008-03-09,2008062,9 3  3
4395,2008-03-08,2008061,5 4  3
4396,2008-03-07,2008060,5 7  0
4397,2008-03-06,2008059,7 9  3
4398,2008-03-05,2008058,8 0  2
4399,2008-03-04,2008057,1 7  2
4400,2008-03-03,2008056,8 3  0
4401,2008-03-02,2008055,8 2  8
4402,2008-03-01,2008054,1 3  2
4403,2008-02-29,2008053,1 5  6
4404,2008-02-28,2008052,6 9  0
4405,2008-02-27,2008051,3 6  3
4406,2008-02-26,2008050,4 2  8
4407,2008-02-25,2008049,4 0  3
4408,2008-02-24,2008048,3 0  8
4409,2008-02-23,2008047,2 3  0
4410,2008-02-22,2008046,1 7  9
4411,2008-02-21,2008045,9 3  0
4412,2008-02-20,2008044,1 4  9
4413,2008-02-19,2008043,3 2  0
4414,2008-02-18,2008042,2 6  6
4415,2008-02-17,2008041,1 2  5
4416,2008-02-16,2008040,8 9  8
4417,2008-02-15,2008039,3 7  2
4418,2008-02-14,2008038,3 1  2
4419,2008-02-13,2008037,1 4  9
4420,2008-02-05,2008036,3 2  0
4421,2008-02-04,2008035,5 7  0
4422,2008-02-03,2008034,8 0  7
4423,2008-02-02,2008033,5 0  5
4424,2008-02-01,2008032,1 8  3
4425,2008-01-31,2008031,1 3  6
4426,2008-01-30,2008030,9 8  4
4427,2008-01-29,2008029,5 6  2
4428,2008-01-28,2008028,6 7  4
4429,2008-01-27,2008027,8 2  5
4430,2008-01-26,2008026,0 8  8
4431,2008-01-25,2008025,9 6  0
4432,2008-01-24,2008024,0 1  6
4433,2008-01-23,2008023,1 1  2
4434,2008-01-22,2008022,2 5  4
4435,2008-01-21,2008021,9 9  9
4436,2008-01-20,2008020,7 4  5
4437,2008-01-19,2008019,5 7  3
4438,2008-01-18,2008018,7 9  3
4439,2008-01-17,2008017,9 5  0
4440,2008-01-16,2008016,9 5  4
4441,2008-01-15,2008015,4 4  8
4442,2008-01-14,2008014,6 1  6
4443,2008-01-13,2008013,3 6  9
4444,2008-01-12,2008012,1 5  3
4445,2008-01-11,2008011,3 8  0
4446,2008-01-10,2008010,7 6  5
4447,2008-01-09,2008009,0 3  0
4448,2008-01-08,2008008,1 4  9
4449,2008-01-07,2008007,3 0  2
4450,2008-01-06,2008006,0 2  0
4451,2008-01-05,2008005,5 1  7
4452,2008-01-04,2008004,0 9  4
4453,2008-01-03,2008003,3 5  3
4454,2008-01-02,2008002,7 9  0
4455,2008-01-01,2008001,3 4  6
4456,2007-12-31,2007357,4 9  5
4457,2007-12-30,2007356,8 3  1
4458,2007-12-29,2007355,1 2  9
4459,2007-12-28,2007354,2 3  9
4460,2007-12-27,2007353,3 7  7
4461,2007-12-26,2007352,7 9  8
4462,2007-12-25,2007351,5 5  8
4463,2007-12-24,2007350,8 8  9
4464,2007-12-23,2007349,5 2  2
4465,2007-12-22,2007348,9 9  2
4466,2007-12-21,2007347,2 7  9
4467,2007-12-20,2007346,7 9  3
4468,2007-12-19,2007345,4 7  6
4469,2007-12-18,2007344,6 7  5
4470,2007-12-17,2007343,8 5  2
4471,2007-12-16,2007342,6 0  6
4472,2007-12-15,2007341,6 6  7
4473,2007-12-14,2007340,1 0  5
4474,2007-12-13,2007339,4 5  0
4475,2007-12-12,2007338,8 5  6
4476,2007-12-11,2007337,3 9  9
4477,2007-12-10,2007336,7 8  5
4478,2007-12-09,2007335,7 4  7
4479,2007-12-08,2007334,1 1  9
4480,2007-12-07,2007333,2 8  4
4481,2007-12-06,2007332,9 1  3
4482,2007-12-05,2007331,5 3  5
4483,2007-12-04,2007330,1 2  4
4484,2007-12-03,2007329,7 3  2
4485,2007-12-02,2007328,5 4  5
4486,2007-12-01,2007327,4 2  3
4487,2007-11-30,2007326,5 5  8
4488,2007-11-29,2007325,6 7  4
4489,2007-11-28,2007324,1 1  2
4490,2007-11-27,2007323,3 3  1
4491,2007-11-26,2007322,3 4  9
4492,2007-11-25,2007321,4 9  4
4493,2007-11-24,2007320,9 2  4
4494,2007-11-23,2007319,0 5  1
4495,2007-11-22,2007318,1 2  5
4496,2007-11-21,2007317,2 1  4
4497,2007-11-20,2007316,4 3  0
4498,2007-11-19,2007315,8 1  6
4499,2007-11-18,2007314,3 4  3
4500,2007-11-17,2007313,1 9  6
4501,2007-11-16,2007312,7 8  4
4502,2007-11-15,2007311,0 1  3
4503,2007-11-14,2007310,9 6  0
4504,2007-11-13,2007309,3 3  4
4505,2007-11-12,2007308,6 2  7
4506,2007-11-11,2007307,7 4  9
4507,2007-11-10,2007306,5 0  7
4508,2007-11-09,2007305,5 1  1
4509,2007-11-08,2007304,3 3  8
4510,2007-11-07,2007303,7 0  0
4511,2007-11-06,2007302,1 1  0
4512,2007-11-05,2007301,3 6  4
4513,2007-11-04,2007300,9 0  8
4514,2007-11-03,2007299,6 6  4
4515,2007-11-02,2007298,5 4  5
4516,2007-11-01,2007297,9 4  7
4517,2007-10-31,2007296,5 1  9
4518,2007-10-30,2007295,6 6  6
4519,2007-10-29,2007294,6 0  5
4520,2007-10-28,2007293,3 2  1
4521,2007-10-27,2007292,7 3  2
4522,2007-10-26,2007291,6 6  1
4523,2007-10-25,2007290,7 3  6
4524,2007-10-24,2007289,8 6  1
4525,2007-10-23,2007288,5 7  3
4526,2007-10-22,2007287,3 5  6
4527,2007-10-21,2007286,1 8  8
4528,2007-10-20,2007285,3 0  1
4529,2007-10-19,2007284,4 7  3
4530,2007-10-18,2007283,4 1  7
4531,2007-10-17,2007282,6 3  1
4532,2007-10-16,2007281,7 2  8
4533,2007-10-15,2007280,8 9  1
4534,2007-10-14,2007279,4 9  8
4535,2007-10-13,2007278,6 1  5
4536,2007-10-12,2007277,8 1  4
4537,2007-10-11,2007276,6 6  9
4538,2007-10-10,2007275,8 6  6
4539,2007-10-09,2007274,8 1  7
4540,2007-10-08,2007273,0 5  2
4541,2007-10-07,2007272,4 6  6
4542,2007-10-06,2007271,4 5  3
4543,2007-10-05,2007270,7 8  1
4544,2007-10-04,2007269,8 2  5
4545,2007-10-03,2007268,4 9  3
4546,2007-10-02,2007267,8 3  8
4547,2007-10-01,2007266,5 4  7
4548,2007-09-30,2007265,4 3  2
4549,2007-09-29,2007264,6 9  6
4550,2007-09-28,2007263,2 1  7
4551,2007-09-27,2007262,0 6  2
4552,2007-09-26,2007261,2 3  5
4553,2007-09-25,2007260,2 6  8
4554,2007-09-24,2007259,6 4  9
4555,2007-09-23,2007258,1 7  3
4556,2007-09-22,2007257,3 7  3
4557,2007-09-21,2007256,9 5  2
4558,2007-09-20,2007255,6 9  2
4559,2007-09-19,2007254,9 8  1
4560,2007-09-18,2007253,5 7  3
4561,2007-09-17,2007252,8 8  2
4562,2007-09-16,2007251,9 4  1
4563,2007-09-15,2007250,7 0  6
4564,2007-09-14,2007249,3 6  0
4565,2007-09-13,2007248,1 1  9
4566,2007-09-12,2007247,3 9  3
4567,2007-09-11,2007246,8 8  4
4568,2007-09-10,2007245,0 6  2
4569,2007-09-09,2007244,0 9  5
4570,2007-09-08,2007243,4 9  2
4571,2007-09-07,2007242,1 1  7
4572,2007-09-06,2007241,3 9  8
4573,2007-09-05,2007240,6 7  5
4574,2007-09-04,2007239,3 2  3
4575,2007-09-03,2007238,1 9  3
4576,2007-09-02,2007237,0 4  7
4577,2007-09-01,2007236,5 5  2
4578,2007-08-31,2007235,3 5  8
4579,2007-08-30,2007234,3 0  2
4580,2007-08-29,2007233,8 5  5
4581,2007-08-28,2007232,7 3  9
4582,2007-08-27,2007231,4 8  2
4583,2007-08-26,2007230,0 2  1
4584,2007-08-25,2007229,5 8  4
4585,2007-08-24,2007228,1 4  1
4586,2007-08-23,2007227,4 2  0
4587,2007-08-22,2007226,5 8  5
4588,2007-08-21,2007225,5 9  2
4589,2007-08-20,2007224,8 3  0
4590,2007-08-19,2007223,6 8  7
4591,2007-08-18,2007222,8 0  1
4592,2007-08-17,2007221,6 1  1
4593,2007-08-16,2007220,2 6  3
4594,2007-08-15,2007219,8 6  2
4595,2007-08-14,2007218,5 9  0
4596,2007-08-13,2007217,0 3  7
4597,2007-08-12,2007216,4 9  2
4598,2007-08-11,2007215,6 4  4
4599,2007-08-10,2007214,5 1  3
4600,2007-08-09,2007213,1 3  8
4601,2007-08-08,2007212,3 1  9
4602,2007-08-07,2007211,7 5  5
4603,2007-08-06,2007210,4 7  6
4604,2007-08-05,2007209,6 0  7
4605,2007-08-04,2007208,7 4  6
4606,2007-08-03,2007207,8 2  8
4607,2007-08-02,2007206,5 1  1
4608,2007-08-01,2007205,1 5  3
4609,2007-07-31,2007204,0 3  3
4610,2007-07-30,2007203,3 8  4
4611,2007-07-29,2007202,2 7  4
4612,2007-07-28,2007201,2 8  4
4613,2007-07-27,2007200,8 1  8
4614,2007-07-26,2007199,2 8  9
4615,2007-07-25,2007198,9 4  2
4616,2007-07-24,2007197,0 2  4
4617,2007-07-23,2007196,0 3  0
4618,2007-07-22,2007195,5 3  7
4619,2007-07-21,2007194,1 5  4
4620,2007-07-20,2007193,8 1  8
4621,2007-07-19,2007192,0 1  4
4622,2007-07-18,2007191,6 0  3
4623,2007-07-17,2007190,4 8  8
4624,2007-07-16,2007189,5 0  5
4625,2007-07-15,2007188,7 7  4
4626,2007-07-14,2007187,4 5  1
4627,2007-07-13,2007186,2 0  8
4628,2007-07-12,2007185,6 6  2
4629,2007-07-11,2007184,9 9  8
4630,2007-07-10,2007183,4 8  0
4631,2007-07-09,2007182,5 1  8
4632,2007-07-08,2007181,4 1  7
4633,2007-07-07,2007180,7 0  1
4634,2007-07-06,2007179,2 6  9
4635,2007-07-05,2007178,9 8  9
4636,2007-07-04,2007177,8 4  8
4637,2007-07-03,2007176,8 1  1
4638,2007-07-02,2007175,9 4  2
4639,2007-07-01,2007174,2 1  2
4640,2007-06-30,2007173,7 3  4
4641,2007-06-29,2007172,5 0  3
4642,2007-06-28,2007171,7 7  2
4643,2007-06-27,2007170,6 6  9
4644,2007-06-26,2007169,4 0  4
4645,2007-06-25,2007168,5 3  9
4646,2007-06-24,2007167,0 8  5
4647,2007-06-23,2007166,5 8  1
4648,2007-06-22,2007165,0 7  3
4649,2007-06-21,2007164,1 7  9
4650,2007-06-20,2007163,0 9  4
4651,2007-06-19,2007162,4 0  7
4652,2007-06-18,2007161,4 4  3
4653,2007-06-17,2007160,2 2  5
4654,2007-06-16,2007159,0 1  2
4655,2007-06-15,2007158,6 3  6
4656,2007-06-14,2007157,6 0  2
4657,2007-06-13,2007156,8 5  9
4658,2007-06-12,2007155,4 8  1
4659,2007-06-11,2007154,7 7  5
4660,2007-06-10,2007153,3 2  1
4661,2007-06-09,2007152,9 4  8
4662,2007-06-08,2007151,8 8  5
4663,2007-06-07,2007150,5 0  5
4664,2007-06-06,2007149,0 0  9
4665,2007-06-05,2007148,8 0  6
4666,2007-06-04,2007147,3 3  6
4667,2007-06-03,2007146,9 5  1
4668,2007-06-02,2007145,1 1  9
4669,2007-06-01,2007144,3 9  1
4670,2007-05-31,2007143,7 5  9
4671,2007-05-30,2007142,4 7  0
4672,2007-05-29,2007141,7 3  1
4673,2007-05-28,2007140,6 5  5
4674,2007-05-27,2007139,2 9  1
4675,2007-05-26,2007138,1 9  0
4676,2007-05-25,2007137,4 0  0
4677,2007-05-24,2007136,2 5  7
4678,2007-05-23,2007135,7 6  2
4679,2007-05-22,2007134,1 5  2
4680,2007-05-21,2007133,2 1  8
4681,2007-05-20,2007132,7 2  4
4682,2007-05-19,2007131,3 4  2
4683,2007-05-18,2007130,4 6  8
4684,2007-05-17,2007129,9 5  2
4685,2007-05-16,2007128,7 4  6
4686,2007-05-15,2007127,0 6  6
4687,2007-05-14,2007126,4 2  5
4688,2007-05-13,2007125,0 4  5
4689,2007-05-12,2007124,5 1  8
4690,2007-05-11,2007123,7 9  0
4691,2007-05-10,2007122,9 0  4
4692,2007-05-09,2007121,8 3  1
4693,2007-05-08,2007120,7 3  5
4694,2007-05-07,2007119,2 2  5
4695,2007-05-06,2007118,4 0  0
4696,2007-05-05,2007117,2 0  9
4697,2007-05-04,2007116,1 4  4
4698,2007-05-03,2007115,7 1  7
4699,2007-05-02,2007114,8 1  0
4700,2007-05-01,2007113,3 2  4
4701,2007-04-30,2007112,5 7  9
4702,2007-04-29,2007111,2 9  6
4703,2007-04-28,2007110,6 3  0
4704,2007-04-27,2007109,6 0  2
4705,2007-04-26,2007108,6 5  3
4706,2007-04-25,2007107,5 2  9
4707,2007-04-24,2007106,6 4  2
4708,2007-04-23,2007105,1 7  7
4709,2007-04-22,2007104,1 3  0
4710,2007-04-21,2007103,6 7  1
4711,2007-04-20,2007102,2 4  5
4712,2007-04-19,2007101,4 1  8
4713,2007-04-18,2007100,4 8  8
4714,2007-04-17,2007099,3 0  4
4715,2007-04-16,2007098,0 0  6
4716,2007-04-15,2007097,7 5  5
4717,2007-04-14,2007096,8 4  5
4718,2007-04-13,2007095,0 7  4
4719,2007-04-12,2007094,4 1  5
4720,2007-04-11,2007093,3 6  8
4721,2007-04-10,2007092,9 5  8
4722,2007-04-09,2007091,7 7  9
4723,2007-04-08,2007090,0 7  1
4724,2007-04-07,2007089,5 8  9
4725,2007-04-06,2007088,2 5  8
4726,2007-04-05,2007087,9 0  5
4727,2007-04-04,2007086,5 7  4
4728,2007-04-03,2007085,6 8  7
4729,2007-04-02,2007084,8 1  1
4730,2007-04-01,2007083,1 8  0
4731,2007-03-31,2007082,9 4  2
4732,2007-03-30,2007081,8 2  7
4733,2007-03-29,2007080,3 7  9
4734,2007-03-28,2007079,7 1  0
4735,2007-03-27,2007078,6 6  6
4736,2007-03-26,2007077,6 2  3
4737,2007-03-25,2007076,3 9  9
4738,2007-03-24,2007075,0 7  1
4739,2007-03-23,2007074,7 4  5
4740,2007-03-22,2007073,9 7  7
4741,2007-03-21,2007072,9 1  4
4742,2007-03-20,2007071,3 9  4
4743,2007-03-19,2007070,1 6  3
4744,2007-03-18,2007069,6 8  3
4745,2007-03-17,2007068,6 9  1
4746,2007-03-16,2007067,0 1  6
4747,2007-03-15,2007066,8 8  9
4748,2007-03-14,2007065,5 0  0
4749,2007-03-13,2007064,6 1  7
4750,2007-03-12,2007063,3 2  6
4751,2007-03-11,2007062,7 7  5
4752,2007-03-10,2007061,1 4  4
4753,2007-03-09,2007060,9 8  7
4754,2007-03-08,2007059,0 2  9
4755,2007-03-07,2007058,2 9  5
4756,2007-03-06,2007057,6 6  8
4757,2007-03-05,2007056,4 0  3
4758,2007-03-04,2007055,6 5  6
4759,2007-03-03,2007054,2 0  4
4760,2007-03-02,2007053,0 7  8
4761,2007-03-01,2007052,8 9  9
4762,2007-02-28,2007051,8 9  2
4763,2007-02-27,2007050,9 5  1
4764,2007-02-26,2007049,3 6  3
4765,2007-02-25,2007048,4 1  8
4766,2007-02-16,2007047,3 0  4
4767,2007-02-15,2007046,2 0  8
4768,2007-02-14,2007045,4 0  0
4769,2007-02-13,2007044,5 2  2
4770,2007-02-12,2007043,3 2  1
4771,2007-02-11,2007042,3 9  3
4772,2007-02-10,2007041,3 5  9
4773,2007-02-09,2007040,2 1  2
4774,2007-02-08,2007039,7 1  2
4775,2007-02-07,2007038,1 9  5
4776,2007-02-06,2007037,5 7  0
4777,2007-02-05,2007036,4 8  5
4778,2007-02-04,2007035,4 0  9
4779,2007-02-03,2007034,4 1  4
4780,2007-02-02,2007033,9 2  8
4781,2007-02-01,2007032,5 5  1
4782,2007-01-31,2007031,9 7  5
4783,2007-01-30,2007030,7 4  7
4784,2007-01-29,2007029,5 7  5
4785,2007-01-28,2007028,7 4  8
4786,2007-01-27,2007027,7 9  0
4787,2007-01-26,2007026,3 4  4
4788,2007-01-25,2007025,3 9  2
4789,2007-01-24,2007024,2 9  6
4790,2007-01-23,2007023,5 8  1
4791,2007-01-22,2007022,3 0  5
4792,2007-01-21,2007021,5 7  7
4793,2007-01-20,2007020,4 8  1
4794,2007-01-19,2007019,6 5  2
4795,2007-01-18,2007018,5 2  9
4796,2007-01-17,2007017,9 5  6
4797,2007-01-16,2007016,4 4  1
4798,2007-01-15,2007015,9 1  6
4799,2007-01-14,2007014,8 1  4
4800,2007-01-13,2007013,5 5  0
4801,2007-01-12,2007012,0 3  5
4802,2007-01-11,2007011,1 9  3
4803,2007-01-10,2007010,7 3  5
4804,2007-01-09,2007009,5 0  4
4805,2007-01-08,2007008,5 5  8
4806,2007-01-07,2007007,4 5  9
4807,2007-01-06,2007006,2 5  5
4808,2007-01-05,2007005,7 3  6
4809,2007-01-04,2007004,3 1  3
4810,2007-01-03,2007003,7 3  3
4811,2007-01-02,2007002,4 8  4
4812,2007-01-01,2007001,0 1  9
4813,2006-12-31,2006357,0 1  5
4814,2006-12-30,2006356,6 2  3
4815,2006-12-29,2006355,8 2  7
4816,2006-12-28,2006354,2 8  3
4817,2006-12-27,2006353,5 0  3
4818,2006-12-26,2006352,9 3  9
4819,2006-12-25,2006351,5 0  9
4820,2006-12-24,2006350,8 0  2
4821,2006-12-23,2006349,4 1  5
4822,2006-12-22,2006348,6 4  4
4823,2006-12-21,2006347,5 6  9
4824,2006-12-20,2006346,7 6  0
4825,2006-12-19,2006345,6 7  6
4826,2006-12-18,2006344,9 4  8
4827,2006-12-17,2006343,5 3  9
4828,2006-12-16,2006342,6 9  5
4829,2006-12-15,2006341,0 4  7
4830,2006-12-14,2006340,7 9  0
4831,2006-12-13,2006339,6 3  8
4832,2006-12-12,2006338,4 4  7
4833,2006-12-11,2006337,9 0  0
4834,2006-12-10,2006336,4 6  0
4835,2006-12-09,2006335,9 7  7
4836,2006-12-08,2006334,1 8  2
4837,2006-12-07,2006333,1 7  3
4838,2006-12-06,2006332,3 6  5
4839,2006-12-05,2006331,1 4  0
4840,2006-12-04,2006330,4 5  5
4841,2006-12-03,2006329,8 6  3
4842,2006-12-02,2006328,9 6  0
4843,2006-12-01,2006327,6 8  3
4844,2006-11-30,2006326,1 8  9
4845,2006-11-29,2006325,0 3  9
4846,2006-11-28,2006324,1 4  7
4847,2006-11-27,2006323,0 1  9
4848,2006-11-26,2006322,9 5  9
4849,2006-11-25,2006321,6 4  1
4850,2006-11-24,2006320,9 0  4
4851,2006-11-23,2006319,1 6  4
4852,2006-11-22,2006318,5 0  3
4853,2006-11-21,2006317,3 0  0
4854,2006-11-20,2006316,8 5  1
4855,2006-11-19,2006315,0 6  4
4856,2006-11-18,2006314,7 8  3
4857,2006-11-17,2006313,3 0  0
4858,2006-11-16,2006312,6 8  9
4859,2006-11-15,2006311,2 4  2
4860,2006-11-14,2006310,9 5  8
4861,2006-11-13,2006309,8 0  7
4862,2006-11-12,2006308,1 7  5
4863,2006-11-11,2006307,6 4  0
4864,2006-11-10,2006306,4 1  7
4865,2006-11-09,2006305,0 4  1
4866,2006-11-08,2006304,5 1  7
4867,2006-11-07,2006303,6 7  7
4868,2006-11-06,2006302,2 3  7
4869,2006-11-05,2006301,8 6  5
4870,2006-11-04,2006300,8 4  6
4871,2006-11-03,2006299,7 3  6
4872,2006-11-02,2006298,3 6  3
4873,2006-11-01,2006297,3 0  8
4874,2006-10-31,2006296,5 1  9
4875,2006-10-30,2006295,2 1  9
4876,2006-10-29,2006294,1 5  2
4877,2006-10-28,2006293,4 5  2
4878,2006-10-27,2006292,5 6  6
4879,2006-10-26,2006291,6 7  1
4880,2006-10-25,2006290,9 1  8
4881,2006-10-24,2006289,2 4  4
4882,2006-10-23,2006288,3 1  6
4883,2006-10-22,2006287,7 9  1
4884,2006-10-21,2006286,9 2  1
4885,2006-10-20,2006285,3 4  2
4886,2006-10-19,2006284,1 6  0
4887,2006-10-18,2006283,1 3  1
4888,2006-10-17,2006282,0 4  3
4889,2006-10-16,2006281,9 8  1
4890,2006-10-15,2006280,0 5  0
4891,2006-10-14,2006279,1 4  6
4892,2006-10-13,2006278,7 9  3
4893,2006-10-12,2006277,9 9  2
4894,2006-10-11,2006276,9 3  5
4895,2006-10-10,2006275,5 7  6
4896,2006-10-09,2006274,4 2  6
4897,2006-10-08,2006273,8 4  9
4898,2006-10-07,2006272,8 5  7
4899,2006-10-06,2006271,4 9  2
4900,2006-10-05,2006270,0 8  3
4901,2006-10-04,2006269,5 3  7
4902,2006-10-03,2006268,4 4  0
4903,2006-10-02,2006267,6 9  1
4904,2006-10-01,2006266,9 7  3
4905,2006-09-30,2006265,1 4  3
4906,2006-09-29,2006264,5 2  0
4907,2006-09-28,2006263,5 4  1
4908,2006-09-27,2006262,4 5  7
4909,2006-09-26,2006261,4 7  3
4910,2006-09-25,2006260,2 4  1
4911,2006-09-24,2006259,1 1  0
4912,2006-09-23,2006258,1 5  8
4913,2006-09-22,2006257,1 8  4
4914,2006-09-21,2006256,2 6  6
4915,2006-09-20,2006255,5 0  1
4916,2006-09-19,2006254,0 2  3
4917,2006-09-18,2006253,3 1  0
4918,2006-09-17,2006252,0 6  8
4919,2006-09-16,2006251,4 7  4
4920,2006-09-15,2006250,4 1  1
4921,2006-09-14,2006249,4 4  8
4922,2006-09-13,2006248,9 9  8
4923,2006-09-12,2006247,5 2  3
4924,2006-09-11,2006246,4 1  0
4925,2006-09-10,2006245,5 6  8
4926,2006-09-09,2006244,0 7  6
4927,2006-09-08,2006243,4 3  5
4928,2006-09-07,2006242,4 3  3
4929,2006-09-06,2006241,3 2  1
4930,2006-09-05,2006240,0 7  2
4931,2006-09-04,2006239,8 7  4
4932,2006-09-03,2006238,1 6  5
4933,2006-09-02,2006237,6 8  3
4934,2006-09-01,2006236,2 5  1
4935,2006-08-31,2006235,3 1  5
4936,2006-08-30,2006234,6 6  6
4937,2006-08-29,2006233,9 9  4
4938,2006-08-28,2006232,7 2  7
4939,2006-08-27,2006231,6 4  5
4940,2006-08-26,2006230,2 7  9
